href,language_num,sex,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,age
,gyeonggido/60Upfemale/fy02_t17_s02,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv07_t14_s11,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['19,', 'male', '']",19,academic,['korea'],19,19
,gyeonggido/40female/fx03_t04_s37,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw03_t03_s37,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx10_t19_s30,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw16_t04_s13,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx04_t10_s68,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx08_t04_s45,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw01_t08_s18,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50male/mz03_t09_s39,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv03_t05_s04,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/60Upfemale/fy02_t14_s12,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx05_t03_s66,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx13_t19_s10,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv07_t06_s48,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw10_t02_s55,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw07_t08_s86,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx17_t02_s13,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv07_t10_s37,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv05_t17_s03,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['26,', 'male', '']",26,academic,['korea'],26,26
,gyeonggido/30male/mw05_t01_s03,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv07_t04_s62,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50male/my08_t15_s05,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx01_t04_s47,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx02_t15_s05,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw20_t08_s68,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw14_t02_s06,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx15_t13_s15,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx06_t02_s66,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv16_t06_s01,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx01_t05_s11,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/60Upfemale/fy06_t17_s04,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx11_t16_s12,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv08_t02_s53,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['25,', 'male', '']",25,academic,['korea'],25,25
,gyeonggido/30male/mw18_t10_s52,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv19_t12_s21,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx14_t10_s25,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv17_t04_s13,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['27,', 'male', '']",27,academic,['korea'],27,27
,gyeonggido/40female/fx06_t03_s05,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw08_t03_s42,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv03_t06_s51,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['26,', 'male', '']",26,academic,['korea'],26,26
,gyeonggido/40female/fx10_t10_s65,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv02_t10_s41,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv09_t08_s07,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv05_t14_s01,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx06_t01_s41,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw17_t06_s44,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx03_t08_s38,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50female/fz05_t13_s30,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx13_t06_s18,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv03_t13_s21,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx08_t12_s08,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50female/fy16_t12_s04,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx13_t18_s25,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx14_t19_s15,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx01_t09_s12,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx13_t04_s10,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv16_t01_s43,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx18_t13_s28,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50female/fz05_t10_s73,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx07_t08_s08,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50male/my05_t18_s13,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50male/mz08_t11_s26,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50male/mz09_t10_s35,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw11_t10_s60,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv09_t10_s43,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['19,', 'male', '']",19,academic,['korea'],19,19
,gyeonggido/20female/fv18_t02_s57,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw20_t02_s82,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv01_t02_s06,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['24,', 'male', '']",24,academic,['korea'],24,24
,gyeonggido/20female/fv17_t01_s25,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx14_t09_s29,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50male/my03_t10_s40,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw01_t08_s36,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50male/mz02_t15_s09,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv15_t09_s37,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv04_t08_s89,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv18_t16_s29,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['27,', 'male', '']",27,academic,['korea'],27,27
,gyeonggido/40female/fx18_t01_s06,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx03_t01_s36,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv07_t11_s30,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50female/fy16_t10_s38,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/60Upfemale/fy05_t10_s41,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/60Upfemale/fy08_t16_s31,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50female/fy18_t15_s11,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw07_t08_s90,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw16_t07_s21,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw07_t16_s09,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv05_t06_s33,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv08_t10_s73,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv06_t10_s43,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['24,', 'male', '']",24,academic,['korea'],24,24
,gyeonggido/20male/mv19_t12_s09,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['28,', 'male', '']",28,academic,['korea'],28,28
,gyeonggido/20female/fv14_t08_s50,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv02_t08_s79,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['23,', 'male', '']",23,academic,['korea'],23,23
,gyeonggido/20male/mv13_t14_s12,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['25,', 'male', '']",25,academic,['korea'],25,25
,gyeonggido/30male/mw08_t13_s19,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx05_t01_s16,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv12_t03_s61,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv19_t07_s06,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw10_t01_s25,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv10_t05_s17,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx16_t02_s11,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw13_t09_s17,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw02_t15_s14,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx05_t08_s19,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv11_t08_s90,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50male/my06_t12_s16,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv05_t06_s35,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['26,', 'male', '']",26,academic,['korea'],26,26
,gyeonggido/40female/fx03_t03_s23,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx06_t03_s52,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv13_t10_s52,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['25,', 'male', '']",25,academic,['korea'],25,25
,gyeonggido/40female/fx10_t03_s11,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx16_t01_s01,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50male/my10_t11_s20,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv06_t09_s55,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['24,', 'male', '']",24,academic,['korea'],24,24
,gyeonggido/20female/fv05_t05_s21,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx09_t13_s02,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw06_t17_s12,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw04_t17_s17,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv03_t02_s02,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50male/mz06_t10_s73,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx19_t05_s33,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv10_t12_s17,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['21,', 'male', '']",21,academic,['korea'],21,21
,gyeonggido/20male/mv01_t02_s71,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['24,', 'male', '']",24,academic,['korea'],24,24
,gyeonggido/40female/fx15_t05_s01,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw07_t01_s34,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx02_t16_s32,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw18_t08_s13,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv09_t01_s31,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['19,', 'male', '']",19,academic,['korea'],19,19
,gyeonggido/20male/mv01_t08_s66,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['24,', 'male', '']",24,academic,['korea'],24,24
,gyeonggido/40female/fx16_t09_s57,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx03_t13_s25,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx07_t09_s27,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx17_t07_s25,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx13_t02_s33,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50male/my07_t16_s15,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx16_t07_s46,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv10_t13_s07,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv08_t06_s11,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['25,', 'male', '']",25,academic,['korea'],25,25
,gyeonggido/50female/fz05_t09_s33,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv16_t17_s03,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv14_t19_s35,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv14_t03_s61,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx07_t04_s47,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv12_t04_s32,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['27,', 'male', '']",27,academic,['korea'],27,27
,gyeonggido/40female/fx19_t04_s06,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv04_t03_S20,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['24,', 'male', '']",24,academic,['korea'],24,24
,gyeonggido/30male/mw15_t06_s42,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv03_t08_s42,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv11_t04_s60,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['26,', 'male', '']",26,academic,['korea'],26,26
,gyeonggido/20male/mv09_t04_s18,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['19,', 'male', '']",19,academic,['korea'],19,19
,gyeonggido/60Upfemale/fy03_t13_s24,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/60Upfemale/fy06_t16_s11,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv07_t10_s07,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx05_t04_s55,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv05_t19_s08,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv02_t04_s61,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['23,', 'male', '']",23,academic,['korea'],23,23
,gyeonggido/20female/fv11_t02_s78,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx03_t07_s12,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv08_t09_s52,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx01_t09_s27,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw19_t19_s23,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv16_t10_s20,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/60Upfemale/fy02_t12_s20,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw16_t13_s10,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx07_t10_s24,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv11_t08_s83,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv16_t13_s09,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50male/my11_t10_s40,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv04_t09_s26,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx03_t02_s12,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv05_t03_s06,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv16_t09_s41,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['26,', 'male', '']",26,academic,['korea'],26,26
,gyeonggido/50male/my07_t17_s15,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv08_t18_s11,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv03_t03_s64,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv07_t11_s27,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv09_t01_s37,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['19,', 'male', '']",19,academic,['korea'],19,19
,gyeonggido/50male/my05_t13_s27,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx14_t15_s08,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx11_t06_s38,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv11_t11_s22,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['26,', 'male', '']",26,academic,['korea'],26,26
,gyeonggido/40female/fx02_t07_s24,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv11_t02_s02,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['26,', 'male', '']",26,academic,['korea'],26,26
,gyeonggido/20female/fv19_t11_s31,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv03_t08_s90,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50male/my03_t16_s11,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw19_t18_s12,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv12_t07_s01,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['27,', 'male', '']",27,academic,['korea'],27,27
,gyeonggido/40female/fx14_t07_s45,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv01_t03_s63,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['24,', 'male', '']",24,academic,['korea'],24,24
,gyeonggido/20male/mv07_t08_s01,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['19,', 'male', '']",19,academic,['korea'],19,19
,gyeonggido/20female/fv05_t10_s16,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/60Upfemale/fy04_t11_s01,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx01_t04_s49,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx02_t03_s27,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx13_t04_s19,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw18_t14_s12,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx04_t03_s32,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv20_t09_s18,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw19_t10_s32,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv17_t06_s10,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['27,', 'male', '']",27,academic,['korea'],27,27
,gyeonggido/20male/mv12_t02_s49,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['27,', 'male', '']",27,academic,['korea'],27,27
,gyeonggido/30male/mw04_t04_s11,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
